CUSTOMER;AGE;GENDER;OCCUPATION;TOTAL_INCOME;AREA;OBJECT_VER_NEW
4127;53;L;WIRASWASTA FORMAL;3400000;01. JABOTABEK;2W_MPL
4128;49;L;WIRASWASTA NON FORMAL;1800000;06. SULAWESI;DURABLE
4129;53;L;PEG.NEGERI;9400000;06. SULAWESI;MOTOR BARU
4130;21;L;WIRASWASTA NON FORMAL;6550000;06. SULAWESI;MOTOR BARU
4131;42;P;PEG.NEGERI;8000000;06. SULAWESI;MOTOR BARU
4132;36;P;WIRASWASTA NON FORMAL;3500000;02. JABAR;MOTOR BARU
4133;45;L;WIRASWASTA NON FORMAL;6500000;01. JABOTABEK;2W_MPL
4134;30;L;PEG.SWASTA NON FORMAL;6000000;01. JABOTABEK;2W_MPL
4135;41;L;WIRASWASTA NON FORMAL;3250000;02. JABAR;MOTOR BARU
4136;36;L;PEG.SWASTA FORMAL;4500000;01. JABOTABEK;MOTOR BEKAS
4137;43;P;WIRASWASTA FORMAL;16000000;01. JABOTABEK;MOTOR BARU
4138;31;L;PEG.SWASTA FORMAL;2700000;02. JABAR;2W_MPL
4139;59;P;WIRASWASTA NON FORMAL;2650000;03. JATIM;MOTOR BARU
4140;48;L;PEG.SWASTA NON FORMAL;2810000;03. JATIM;MOTOR BARU
4141;32;L;WIRASWASTA NON FORMAL;4160000;03. JATIM;MOTOR BARU
4142;35;L;PEG.SWASTA FORMAL;2800000;03. JATIM;MOTOR BARU
4143;29;L;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
4144;41;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
4145;46;P;WIRASWASTA NON FORMAL;8500000;01. JABOTABEK;MOTOR BARU
4146;29;L;PEG.SWASTA FORMAL;8000000;01. JABOTABEK;MOTOR BARU
4147;28;L;PEG.SWASTA FORMAL;4604000;01. JABOTABEK;MOTOR BARU
4148;28;P;PEG.SWASTA FORMAL;5000000;03. JATIM;MOTOR BARU
4149;47;P;WIRASWASTA NON FORMAL;3500000;08. SUMATERA UTARA;MOTOR BARU
4150;20;L;PEG.SWASTA NON FORMAL;3000000;08. SUMATERA UTARA;MOTOR BEKAS
4151;30;L;PEG.SWASTA FORMAL;8500000;01. JABOTABEK;MOTOR BARU
4152;32;L;PEG.SWASTA FORMAL;4000000;04. JATENG;MOTOR BARU
4153;24;L;PEG.SWASTA FORMAL;3600000;04. JATENG;MOTOR BARU
4154;29;P;WIRASWASTA NON FORMAL;2240000;03. JATIM;MOTOR BEKAS
4155;45;L;WIRASWASTA NON FORMAL;2240000;03. JATIM;MOTOR BEKAS
4156;38;P;PEG.SWASTA FORMAL;4500000;03. JATIM;2W_MPL
4157;20;P;PEG.SWASTA FORMAL;3000000;05. KALIMANTAN;MOTOR BARU
4158;49;L;WIRASWASTA NON FORMAL;5000000;05. KALIMANTAN;MOTOR BARU
4159;44;L;PEG.SWASTA NON FORMAL;1800000;03. JATIM;2W_MPL
4160;53;P;WIRASWASTA NON FORMAL;2940000;03. JATIM;MOTOR BARU
4161;22;L;WIRASWASTA NON FORMAL;4200000;03. JATIM;MOTOR BARU
4162;21;P;PEG.SWASTA FORMAL;3500000;05. KALIMANTAN;MOTOR BARU
4163;43;P;WIRASWASTA NON FORMAL;3000000;05. KALIMANTAN;MOTOR BEKAS
4164;33;L;PEG.SWASTA NON FORMAL;2700000;05. KALIMANTAN;MOTOR BEKAS
4165;55;L;WIRASWASTA NON FORMAL;3200000;05. KALIMANTAN;MOTOR BARU
4166;42;L;WIRASWASTA NON FORMAL;23250000;05. KALIMANTAN;MOBIL BEKAS
4167;53;P;WIRASWASTA NON FORMAL;7000000;03. JATIM;MOTOR BARU
4168;24;P;PEG.SWASTA FORMAL;3700000;03. JATIM;MOTOR BARU
4169;48;P;WIRASWASTA NON FORMAL;1500000;03. JATIM;MOTOR BEKAS
4170;38;L;WIRASWASTA NON FORMAL;2500000;03. JATIM;MOTOR BARU
4171;23;P;PEG.SWASTA FORMAL;2465000;03. JATIM;2W_MPL
4172;52;L;WIRASWASTA NON FORMAL;2000000;03. JATIM;MOTOR BARU
4173;56;L;WIRASWASTA NON FORMAL;3500000;03. JATIM;MOTOR BARU
4174;25;L;PEG.SWASTA FORMAL;2500000;03. JATIM;MOTOR BEKAS
4175;53;L;PEG.SWASTA FORMAL;3000000;03. JATIM;MOTOR BEKAS
4176;27;L;PEG.SWASTA FORMAL;2100000;03. JATIM;MOTOR BEKAS
4177;34;L;PEG.SWASTA FORMAL;1500000;03. JATIM;MOTOR BEKAS
4178;58;P;WIRASWASTA NON FORMAL;1400000;03. JATIM;MOTOR BEKAS
4179;22;L;WIRASWASTA NON FORMAL;1500000;03. JATIM;MOTOR BEKAS
4180;31;L;PEG.SWASTA NON FORMAL;2000000;03. JATIM;MOTOR BARU
4181;52;L;WIRASWASTA NON FORMAL;12900000;03. JATIM;MOBIL BEKAS
4182;35;L;PEG.SWASTA NON FORMAL;5220000;08. SUMATERA UTARA;MOTOR BARU
4183;25;P;PEG.SWASTA FORMAL;2000000;03. JATIM;MOTOR BARU
4184;58;P;WIRASWASTA NON FORMAL;1500000;03. JATIM;MOTOR BEKAS
4185;46;L;WIRASWASTA NON FORMAL;1500000;03. JATIM;MOTOR BEKAS
4186;43;L;WIRASWASTA NON FORMAL;2000000;03. JATIM;2W_MPL
4187;42;L;PEG.NEGERI;5500000;03. JATIM;MOTOR BARU
4188;23;L;PEG.SWASTA FORMAL;7000000;08. SUMATERA UTARA;MOTOR BARU
4189;36;L;PEG.NEGERI;5125000;03. JATIM;MOTOR BEKAS
4190;35;L;PEG.SWASTA FORMAL;5084000;03. JATIM;MOTOR BARU
4191;36;L;WIRASWASTA NON FORMAL;6500000;01. JABOTABEK;MOTOR BARU
4192;35;L;PEG.SWASTA FORMAL;5000000;08. SUMATERA UTARA;MOTOR BARU
4193;49;L;PEG.SWASTA FORMAL;5500000;08. SUMATERA UTARA;MOTOR BARU
4194;45;P;WIRASWASTA NON FORMAL;4000000;08. SUMATERA UTARA;MOTOR BARU
4195;29;P;PEG.SWASTA FORMAL;6500000;01. JABOTABEK;MOTOR BARU
4196;48;L;WIRASWASTA NON FORMAL;7000000;01. JABOTABEK;MOTOR BARU
4197;39;L;TNI / POLISI;7000000;01. JABOTABEK;MOTOR BARU
4198;37;L;WIRASWASTA NON FORMAL;17000000;08. SUMATERA UTARA;MOBIL BEKAS
4199;29;L;WIRASWASTA NON FORMAL;20000000;08. SUMATERA UTARA;4W_MPL
4200;46;L;WIRASWASTA NON FORMAL;3400000;08. SUMATERA UTARA;DURABLE
4201;43;P;WIRASWASTA NON FORMAL;4350000;08. SUMATERA UTARA;DURABLE
4202;36;P;WIRASWASTA FORMAL;16050000;08. SUMATERA UTARA;MOTOR BARU
4203;39;P;WIRASWASTA NON FORMAL;6550000;08. SUMATERA UTARA;MOTOR BARU
4204;36;P;WIRASWASTA NON FORMAL;3500000;08. SUMATERA UTARA;MOTOR BARU
4205;22;L;PEG.SWASTA FORMAL;6430000;08. SUMATERA UTARA;MOTOR BARU
4206;29;P;PEG.SWASTA FORMAL;6040000;08. SUMATERA UTARA;MOTOR BARU
4207;39;L;PEG.SWASTA FORMAL;2700000;08. SUMATERA UTARA;2W_MPL
4208;22;L;PEG.SWASTA NON FORMAL;4500000;08. SUMATERA UTARA;MOTOR BARU
4209;37;L;PEG.SWASTA FORMAL;6750000;01. JABOTABEK;MOTOR BARU
4210;44;P;PEG.SWASTA FORMAL;3500000;04. JATENG;2W_MPL
4211;44;L;WIRASWASTA NON FORMAL;9500000;08. SUMATERA UTARA;MOTOR BEKAS
4212;53;P;WIRASWASTA NON FORMAL;6100000;08. SUMATERA UTARA;MOTOR BARU
4213;21;P;WIRASWASTA NON FORMAL;4200000;08. SUMATERA UTARA;MOTOR BARU
4214;42;L;WIRASWASTA NON FORMAL;3250000;08. SUMATERA UTARA;MOTOR BARU
4215;24;L;PEG.SWASTA FORMAL;2800000;08. SUMATERA UTARA;MOTOR BARU
4216;45;L;WIRASWASTA NON FORMAL;4500000;01. JABOTABEK;MOTOR BEKAS
4217;53;L;WIRASWASTA NON FORMAL;6000000;01. JABOTABEK;MOTOR BARU
4218;29;L;PROFESIONAL;4500000;01. JABOTABEK;MOTOR BARU
4219;27;L;PEG.SWASTA FORMAL;3700000;01. JABOTABEK;MOTOR BARU
4220;21;L;PEG.SWASTA FORMAL;3200000;01. JABOTABEK;MOTOR BEKAS
4221;52;P;PEG.NEGERI;8000000;04. JATENG;MOTOR BARU
4222;32;L;PEG.SWASTA FORMAL;6000000;04. JATENG;MOTOR BARU
4223;34;L;PEG.SWASTA FORMAL;8000000;04. JATENG;2W_MPL
4224;29;P;PEG.SWASTA FORMAL;5800000;04. JATENG;MOTOR BARU
4225;38;L;WIRASWASTA NON FORMAL;4500000;07. BALI & NTT/B;MOTOR BARU
4226;28;L;WIRASWASTA NON FORMAL;4600000;09. SUMATERA SELATAN;MOTOR BARU
4227;24;L;PEG.SWASTA FORMAL;3300000;04. JATENG;MOTOR BEKAS
4228;35;L;PEG.SWASTA FORMAL;5000000;09. SUMATERA SELATAN;2W_MPL
4229;36;P;PEG.SWASTA FORMAL;3986000;04. JATENG;MOTOR BARU
4230;33;L;WIRASWASTA NON FORMAL;2200000;04. JATENG;MOTOR BARU
4231;50;L;PEG.SWASTA FORMAL;5000000;04. JATENG;MOTOR BEKAS
4232;47;L;PEG.SWASTA NON FORMAL;1500000;04. JATENG;MOTOR BARU
4233;38;L;WIRASWASTA NON FORMAL;3600000;08. SUMATERA UTARA;MOTOR BARU
4234;49;L;WIRASWASTA NON FORMAL;4500000;08. SUMATERA UTARA;MOTOR BEKAS
4235;49;L;TNI / POLISI;7000000;04. JATENG;MOTOR BARU
4236;22;P;PEG.SWASTA FORMAL;5000000;04. JATENG;MOTOR BARU
4237;50;L;PEG.SWASTA FORMAL;3500000;09. SUMATERA SELATAN;MOTOR BARU
4238;19;L;PEG.SWASTA FORMAL;6500000;04. JATENG;MOTOR BARU
4239;29;L;WIRASWASTA NON FORMAL;4500000;04. JATENG;MOTOR BARU
4240;37;P;WIRASWASTA NON FORMAL;4000000;04. JATENG;MOTOR BARU
4241;43;L;WIRASWASTA NON FORMAL;3500000;04. JATENG;MOTOR BARU
4242;34;P;WIRASWASTA NON FORMAL;4500000;04. JATENG;MOTOR BARU
4243;45;L;PEG.SWASTA NON FORMAL;8000000;04. JATENG;MOTOR BARU
4244;42;L;WIRASWASTA NON FORMAL;10000000;08. SUMATERA UTARA;MOTOR BARU
4245;50;L;WIRASWASTA NON FORMAL;2500000;08. SUMATERA UTARA;MOTOR BARU
4246;32;L;WIRASWASTA NON FORMAL;8200000;08. SUMATERA UTARA;MOTOR BARU
4247;24;L;PEG.SWASTA NON FORMAL;13000000;08. SUMATERA UTARA;MOTOR BARU
4248;24;L;PEG.SWASTA FORMAL;8500000;08. SUMATERA UTARA;MOTOR BARU
4249;42;L;WIRASWASTA NON FORMAL;7000000;08. SUMATERA UTARA;MOTOR BARU
4250;36;L;PEG.SWASTA NON FORMAL;2880000;09. SUMATERA SELATAN;MOTOR BARU
4251;48;L;TNI / POLISI;15440300;07. BALI & NTT/B;MOBIL BEKAS
4252;27;P;PEG.SWASTA FORMAL;10369817;07. BALI & NTT/B;MOBIL BEKAS
4253;54;P;WIRASWASTA NON FORMAL;6000000;09. SUMATERA SELATAN;MOTOR BARU
4254;34;L;WIRASWASTA NON FORMAL;24530000;07. BALI & NTT/B;MOBIL BEKAS
4255;34;L;WIRASWASTA NON FORMAL;3000000;08. SUMATERA UTARA;MOTOR BARU
4256;55;L;WIRASWASTA NON FORMAL;4000000;09. SUMATERA SELATAN;MOTOR BARU
4257;26;L;PEG.SWASTA FORMAL;2800000;09. SUMATERA SELATAN;2W_MPL
4258;20;L;PEG.SWASTA FORMAL;3300000;09. SUMATERA SELATAN;MOTOR BARU
4259;25;L;PEG.SWASTA FORMAL;2900000;08. SUMATERA UTARA;2W_MPL
4260;50;L;WIRASWASTA NON FORMAL;10220000;08. SUMATERA UTARA;MOTOR BARU
4261;27;L;WIRASWASTA NON FORMAL;6150000;07. BALI & NTT/B;MOTOR BARU
4262;24;L;PEG.SWASTA FORMAL;3800000;09. SUMATERA SELATAN;MOTOR BEKAS
4263;23;L;PEG.SWASTA FORMAL;4000000;09. SUMATERA SELATAN;MOTOR BEKAS
4264;49;L;PEG.SWASTA FORMAL;6000000;09. SUMATERA SELATAN;MOTOR BARU
4265;50;L;WIRASWASTA NON FORMAL;3400000;09. SUMATERA SELATAN;MOTOR BEKAS
4266;39;L;WIRASWASTA FORMAL;18300000;06. SULAWESI;MOBIL BEKAS
4267;39;L;WIRASWASTA NON FORMAL;5700000;06. SULAWESI;MOTOR BARU
4268;37;P;WIRASWASTA NON FORMAL;2500000;06. SULAWESI;2W_MPL
4269;53;P;PEG.NEGERI;3500000;06. SULAWESI;MOTOR BARU
4270;43;P;PEG.SWASTA FORMAL;5632000;08. SUMATERA UTARA;DURABLE
4271;32;P;PEG.SWASTA NON FORMAL;4200000;06. SULAWESI;MOTOR BARU
4272;29;L;PROFESIONAL;5000000;06. SULAWESI;MOTOR BARU
4273;43;L;WIRASWASTA NON FORMAL;4500000;06. SULAWESI;MOTOR BARU
4274;56;L;PEG.NEGERI;6500000;06. SULAWESI;MOTOR BARU
4275;33;L;WIRASWASTA NON FORMAL;6500000;06. SULAWESI;MOTOR BARU
4276;42;P;PEG.NEGERI;12931000;06. SULAWESI;MOBIL BARU
4277;35;L;WIRASWASTA NON FORMAL;5700000;06. SULAWESI;MOTOR BARU
4278;52;L;WIRASWASTA NON FORMAL;4000000;08. SUMATERA UTARA;MOTOR BARU
4279;36;L;PEG.SWASTA FORMAL;2950000;07. BALI & NTT/B;MOTOR BEKAS
4280;41;L;PEG.NEGERI;6000000;06. SULAWESI;MOTOR BEKAS
4281;39;L;WIRASWASTA NON FORMAL;12000000;06. SULAWESI;MOBIL BEKAS
4282;46;L;WIRASWASTA NON FORMAL;9000000;06. SULAWESI;MOBIL BEKAS
4283;41;L;PEG.SWASTA NON FORMAL;4000000;04. JATENG;MOTOR BEKAS
4284;52;L;PEG.SWASTA FORMAL;3500000;07. BALI & NTT/B;MOTOR BARU
4285;47;L;PEG.SWASTA FORMAL;4500000;04. JATENG;MOTOR BARU
4286;34;L;PEG.SWASTA NON FORMAL;4000000;04. JATENG;MOTOR BEKAS
4287;33;P;PEG.SWASTA FORMAL;22100000;04. JATENG;MOTOR BARU
4288;36;L;TNI / POLISI;6650000;05. KALIMANTAN;MOTOR BARU
4289;27;L;PEG.SWASTA FORMAL;5800000;05. KALIMANTAN;2W_MPL
4290;23;L;PEG.SWASTA FORMAL;5035000;03. JATIM;MOTOR BEKAS
4291;42;L;WIRASWASTA FORMAL;10000000;03. JATIM;MOTOR BARU
4292;28;L;PEG.SWASTA FORMAL;3000000;03. JATIM;MOTOR BARU
4293;36;L;WIRASWASTA NON FORMAL;3500000;03. JATIM;MOTOR BARU
4294;48;L;PEG.SWASTA FORMAL;9000000;03. JATIM;MOTOR BARU
4295;32;L;WIRASWASTA NON FORMAL;3000000;09. SUMATERA SELATAN;MOTOR BARU
4296;26;P;WIRASWASTA NON FORMAL;2600000;09. SUMATERA SELATAN;DURABLE
4297;40;L;PEG.SWASTA NON FORMAL;4000000;07. BALI & NTT/B;MOTOR BEKAS
4298;32;P;PEG.SWASTA FORMAL;4000000;03. JATIM;MOTOR BARU
4299;53;L;PEG.SWASTA FORMAL;4500000;03. JATIM;MOTOR BARU
4300;35;L;PEG.SWASTA NON FORMAL;4500000;03. JATIM;MOTOR BARU
4301;32;L;WIRASWASTA NON FORMAL;2500000;03. JATIM;MOTOR BEKAS
4302;28;L;WIRASWASTA NON FORMAL;5500000;03. JATIM;MOTOR BARU
4303;43;L;WIRASWASTA NON FORMAL;4000000;03. JATIM;MOTOR BARU
4304;29;P;PEG.SWASTA FORMAL;3950000;04. JATENG;MOTOR BARU
4305;54;P;WIRASWASTA NON FORMAL;6000000;04. JATENG;MOTOR BARU
4306;22;L;PEG.SWASTA FORMAL;2500000;04. JATENG;MOTOR BEKAS
4307;53;L;PEG.SWASTA FORMAL;5000000;04. JATENG;MOTOR BARU
4308;45;P;PEG.SWASTA NON FORMAL;1650000;04. JATENG;MOTOR BEKAS
4309;49;L;WIRASWASTA NON FORMAL;10000000;04. JATENG;MOTOR BARU
4310;38;L;PEG.SWASTA FORMAL;1800000;04. JATENG;2W_MPL
4311;24;L;WIRASWASTA NON FORMAL;2500000;04. JATENG;2W_MPL
4312;42;P;WIRASWASTA NON FORMAL;14000000;04. JATENG;MOBIL BEKAS
4313;50;P;WIRASWASTA NON FORMAL;3500000;04. JATENG;MOTOR BARU
4314;50;L;WIRASWASTA NON FORMAL;4500000;04. JATENG;MOTOR BARU
4315;36;L;PROFESIONAL;3500000;04. JATENG;MOTOR BEKAS
4316;44;L;PEG.SWASTA FORMAL;6000000;03. JATIM;MOTOR BARU
4317;52;L;PEG.NEGERI;4500000;05. KALIMANTAN;2W_MPL
4318;50;L;PEG.NEGERI;5000000;03. JATIM;MOTOR BARU
4319;48;P;WIRASWASTA NON FORMAL;4500000;03. JATIM;MOTOR BARU
4320;25;L;PEG.SWASTA FORMAL;4150000;03. JATIM;MOTOR BARU
4321;34;L;WIRASWASTA NON FORMAL;3000000;03. JATIM;MOTOR BARU
4322;47;L;TNI / POLISI;12000000;04. JATENG;MOTOR BARU
4323;36;L;WIRASWASTA NON FORMAL;3700000;04. JATENG;MOTOR BARU
4324;49;L;WIRASWASTA NON FORMAL;2500000;04. JATENG;MOTOR BEKAS
4325;37;P;PEG.SWASTA FORMAL;2700000;04. JATENG;MOTOR BEKAS
4326;35;P;PEG.SWASTA NON FORMAL;1350000;04. JATENG;MOTOR BEKAS
4327;21;L;PEG.SWASTA NON FORMAL;3000000;04. JATENG;MOTOR BARU
4328;43;L;PEG.SWASTA FORMAL;6500000;04. JATENG;MOTOR BARU
4329;47;L;PEG.SWASTA NON FORMAL;2750000;04. JATENG;MOTOR BARU
4330;26;L;WIRASWASTA NON FORMAL;8000000;04. JATENG;4W_MPL
4331;37;P;WIRASWASTA NON FORMAL;3000000;04. JATENG;MOTOR BARU
4332;31;L;WIRASWASTA NON FORMAL;3000000;09. SUMATERA SELATAN;2W_MPL
4333;46;L;WIRASWASTA NON FORMAL;3250000;09. SUMATERA SELATAN;2W_MPL
4334;41;L;WIRASWASTA NON FORMAL;4000000;09. SUMATERA SELATAN;MOTOR BEKAS
4335;36;L;PEG.SWASTA FORMAL;3000000;09. SUMATERA SELATAN;DURABLE
4336;42;L;WIRASWASTA NON FORMAL;9000000;01. JABOTABEK;MOTOR BARU
4337;39;L;PEG.SWASTA FORMAL;12300000;01. JABOTABEK;MOBIL BARU
4338;40;L;WIRASWASTA NON FORMAL;6400000;09. SUMATERA SELATAN;MOTOR BARU
4339;26;L;PEG.SWASTA FORMAL;3650000;03. JATIM;MOTOR BARU
4340;34;L;WIRASWASTA NON FORMAL;3000000;02. JABAR;2W_MPL
4341;51;L;WIRASWASTA NON FORMAL;6000000;03. JATIM;MOTOR BARU
4342;30;P;PEG.SWASTA FORMAL;6000000;03. JATIM;MOTOR BARU
4343;27;P;WIRASWASTA NON FORMAL;4780000;08. SUMATERA UTARA;MOTOR BARU
4344;37;L;WIRASWASTA NON FORMAL;5400000;08. SUMATERA UTARA;MOTOR BARU
4345;51;P;WIRASWASTA NON FORMAL;4000000;09. SUMATERA SELATAN;MOTOR BEKAS
4346;32;P;PEG.SWASTA FORMAL;4000000;08. SUMATERA UTARA;2W_MPL
4347;38;L;WIRASWASTA NON FORMAL;2800000;09. SUMATERA SELATAN;2W_MPL
4348;40;L;WIRASWASTA NON FORMAL;2750000;09. SUMATERA SELATAN;MOTOR BEKAS
4349;43;L;PEG.NEGERI;3300200;09. SUMATERA SELATAN;MOTOR BARU
4350;50;P;WIRASWASTA NON FORMAL;3024000;09. SUMATERA SELATAN;MOTOR BEKAS
4351;24;L;WIRASWASTA NON FORMAL;8000000;09. SUMATERA SELATAN;MOTOR BARU
4352;39;L;WIRASWASTA NON FORMAL;3500000;09. SUMATERA SELATAN;MOTOR BARU
4353;32;L;PEG.SWASTA FORMAL;10000000;08. SUMATERA UTARA;MOTOR BARU
4354;48;L;WIRASWASTA NON FORMAL;6000000;09. SUMATERA SELATAN;MOTOR BEKAS
4355;49;P;WIRASWASTA NON FORMAL;4000000;03. JATIM;MOTOR BEKAS
4356;34;L;PEG.SWASTA NON FORMAL;4000000;02. JABAR;MOTOR BEKAS
4357;34;P;PEG.SWASTA FORMAL;2570000;03. JATIM;DURABLE
4358;55;L;WIRASWASTA NON FORMAL;3200000;03. JATIM;2W_MPL
4359;56;L;WIRASWASTA NON FORMAL;4000000;03. JATIM;2W_MPL
4360;49;L;PEG.SWASTA FORMAL;5000000;03. JATIM;MOTOR BARU
4361;26;L;WIRASWASTA NON FORMAL;3000000;03. JATIM;MOTOR BARU
4362;22;L;PEG.SWASTA FORMAL;8500000;07. BALI & NTT/B;MOTOR BARU
4363;37;L;WIRASWASTA NON FORMAL;5000000;01. JABOTABEK;2W_MPL
4364;24;P;PEG.SWASTA FORMAL;5500000;01. JABOTABEK;MOTOR BARU
4365;47;L;PEG.SWASTA FORMAL;4000000;01. JABOTABEK;MOTOR BARU
4366;31;L;PEG.SWASTA FORMAL;8722311;01. JABOTABEK;MOBIL BEKAS
4367;25;L;PEG.SWASTA FORMAL;3000000;01. JABOTABEK;MOTOR BARU
4368;34;P;WIRASWASTA NON FORMAL;4300000;01. JABOTABEK;MOTOR BARU
4369;37;L;PEG.SWASTA NON FORMAL;5000000;07. BALI & NTT/B;MOTOR BARU
4370;44;L;WIRASWASTA FORMAL;4000000;01. JABOTABEK;MOTOR BARU
4371;34;L;PEG.SWASTA FORMAL;10000000;01. JABOTABEK;2W_MPL
4372;36;L;PEG.SWASTA FORMAL;3200000;01. JABOTABEK;2W_MPL
4373;35;L;PEG.SWASTA FORMAL;4000000;01. JABOTABEK;2W_MPL
4374;49;L;PEG.SWASTA FORMAL;4500000;01. JABOTABEK;MOTOR BARU
4375;22;P;WIRASWASTA NON FORMAL;4000000;01. JABOTABEK;2W_MPL
4376;19;L;PEG.SWASTA FORMAL;4500000;01. JABOTABEK;MOTOR BARU
4377;27;L;PEG.SWASTA FORMAL;5500000;01. JABOTABEK;MOTOR BARU
4378;37;P;PEG.SWASTA FORMAL;6300000;01. JABOTABEK;MOTOR BARU
4379;42;L;WIRASWASTA NON FORMAL;11500000;03. JATIM;MOTOR BARU
4380;49;L;PEG.SWASTA FORMAL;5400000;08. SUMATERA UTARA;MOTOR BARU
4381;57;L;WIRASWASTA NON FORMAL;6835000;08. SUMATERA UTARA;MOTOR BARU
4382;37;L;PEG.SWASTA FORMAL;2200000;04. JATENG;2W_MPL
4383;29;L;WIRASWASTA NON FORMAL;7400000;02. JABAR;MOTOR BARU
4384;43;L;WIRASWASTA NON FORMAL;3400000;09. SUMATERA SELATAN;MOTOR BEKAS
4385;23;P;WIRASWASTA NON FORMAL;3000000;09. SUMATERA SELATAN;2W_MPL
4386;45;L;TNI / POLISI;5309000;03. JATIM;MOTOR BARU
4387;18;P;PEG.SWASTA FORMAL;2500000;09. SUMATERA SELATAN;MOTOR BEKAS
4388;35;P;WIRASWASTA NON FORMAL;2500000;07. BALI & NTT/B;MOTOR BARU
4389;57;L;WIRASWASTA NON FORMAL;4000000;07. BALI & NTT/B;MOTOR BARU
4390;53;P;PEG.SWASTA FORMAL;4200000;07. BALI & NTT/B;MOTOR BARU
4391;32;L;PEG.SWASTA NON FORMAL;3000000;08. SUMATERA UTARA;MOTOR BARU
4392;40;L;PEG.SWASTA NON FORMAL;3000000;08. SUMATERA UTARA;MOTOR BEKAS
4393;26;P;PEG.SWASTA FORMAL;3600000;09. SUMATERA SELATAN;MOTOR BEKAS
4394;37;L;WIRASWASTA NON FORMAL;11000000;07. BALI & NTT/B;MOBIL BEKAS
4395;23;L;PEG.SWASTA FORMAL;7575125;07. BALI & NTT/B;MOBIL BEKAS
4396;32;L;PEG.SWASTA FORMAL;5000000;08. SUMATERA UTARA;MOTOR BEKAS
4397;56;L;WIRASWASTA NON FORMAL;12634800;07. BALI & NTT/B;MOBIL BARU
4398;36;P;PEG.SWASTA FORMAL;6600000;07. BALI & NTT/B;MOTOR BARU
4399;31;L;PEG.SWASTA FORMAL;3200000;07. BALI & NTT/B;MOTOR BARU
4400;27;P;WIRASWASTA NON FORMAL;5000000;07. BALI & NTT/B;MOTOR BARU
4401;31;L;WIRASWASTA NON FORMAL;3300000;07. BALI & NTT/B;MOTOR BARU
4402;59;L;WIRASWASTA NON FORMAL;5720000;08. SUMATERA UTARA;MOTOR BARU
4403;45;P;WIRASWASTA NON FORMAL;7902000;08. SUMATERA UTARA;MOTOR BARU
4404;46;L;WIRASWASTA NON FORMAL;3325000;08. SUMATERA UTARA;MOTOR BARU
4405;28;L;PEG.NEGERI;7506800;07. BALI & NTT/B;2W_MPL
4406;53;L;WIRASWASTA NON FORMAL;7000000;07. BALI & NTT/B;MOTOR BARU
4407;28;L;WIRASWASTA NON FORMAL;7500000;07. BALI & NTT/B;MOTOR BEKAS
4408;32;L;WIRASWASTA NON FORMAL;9650000;07. BALI & NTT/B;MOTOR BARU
4409;23;L;PEG.SWASTA FORMAL;6900000;01. JABOTABEK;MOTOR BARU
4410;56;P;WIRASWASTA NON FORMAL;3600000;09. SUMATERA SELATAN;MOTOR BARU
4411;38;L;WIRASWASTA NON FORMAL;7200000;09. SUMATERA SELATAN;MOTOR BARU
4412;55;L;PEG.NEGERI;4000000;01. JABOTABEK;MOTOR BARU
4413;47;L;PEG.SWASTA FORMAL;3850000;01. JABOTABEK;MOTOR BARU
4414;46;L;WIRASWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BEKAS
4415;37;L;PEG.SWASTA NON FORMAL;3000000;01. JABOTABEK;MOTOR BEKAS
4416;54;L;WIRASWASTA NON FORMAL;3000000;01. JABOTABEK;MOTOR BEKAS
4417;45;P;WIRASWASTA NON FORMAL;3400000;09. SUMATERA SELATAN;MOTOR BARU
4418;39;L;WIRASWASTA NON FORMAL;3750000;09. SUMATERA SELATAN;MOTOR BARU
4419;45;L;WIRASWASTA NON FORMAL;3000000;02. JABAR;2W_MPL
4420;52;L;WIRASWASTA NON FORMAL;3000000;02. JABAR;2W_MPL
4421;31;L;PEG.SWASTA FORMAL;2300000;03. JATIM;MOTOR BEKAS
4422;29;L;PEG.SWASTA FORMAL;7850000;01. JABOTABEK;MOTOR BARU
4423;49;L;PEG.SWASTA FORMAL;6163000;01. JABOTABEK;MOBIL BEKAS
4424;28;L;PEG.SWASTA FORMAL;3300000;01. JABOTABEK;MOTOR BARU
4425;33;P;WIRASWASTA FORMAL;6250000;01. JABOTABEK;MOTOR BARU
4426;23;L;PEG.SWASTA FORMAL;6000000;01. JABOTABEK;MOTOR BARU
4427;31;P;PEG.SWASTA FORMAL;7300000;01. JABOTABEK;MOTOR BARU
4428;41;L;PEG.SWASTA FORMAL;12075052;01. JABOTABEK;MOBIL BEKAS
4429;35;P;WIRASWASTA NON FORMAL;3000000;03. JATIM;MOTOR BARU
4430;43;L;PEG.SWASTA NON FORMAL;2000000;03. JATIM;2W_MPL
4431;23;P;PEG.SWASTA NON FORMAL;7600000;08. SUMATERA UTARA;2W_MPL
4432;51;L;PEG.NEGERI;4500000;03. JATIM;MOTOR BARU
4433;49;L;PEG.SWASTA FORMAL;1850000;03. JATIM;MOTOR BEKAS
4434;40;P;PEG.SWASTA NON FORMAL;5000000;03. JATIM;MOTOR BARU
